ID,name,name2,typ,role,role2,Verwandtschaft,place,state,polit,beruf,spezifik,sex,institution,institution2,family,,,,,,,,,
A645,Kloser Kaisheim,Abt des Klosers Kaisheim,Institution,,,,,Kleriker,geistliche Institution,,,,Kloster Kaisheim,,,,,,,,,,,
A646,Kloster Birkenfeld ,Äbtissin des Klosters,Institution,,,,sw. Neustadt a. d. Aisch,Kleriker,geistliche Institution,,,female,Kloster Birkenfeld ,,,,,,,,,,,
A647,Kloster Frauenaurach ,,Institution,,,,w. Erlangen,Kleriker,geistliche Institution,,,,Kloster Frauenaurach ,,,,,,,,,,,
A648,Kloster Gnadenberg ,,Institution,,,,sö. Altdorf,Kleriker,geistliche Institution,,,,Kloster Gnadenberg ,,,,,,,,,,,
A649,Kloster Heiligkreuz,Abt Heinrich,Institution,,,,"zu Donauwörth, Bayerisch Schwaben",Kleriker,geistliche Institution,,,,Kloster Heiligkreuz,,,,,,,,,,,
A65,Hans Lochner ,,Person,,Meister,,,Arzt,,,,male,,,,,,,,,,,,
A650,Kloster Heilsbronn,Abt Ulrich,Institution,,,,Heilsbronn,Kleriker,geistliche Institution,,,,Kloster Heilsbronn,,,,,,,,,,,
A651,Kloster Kitzingen,Äbtissin Margarethe,Institution,,,,,Kleriker,geistliche Institution,,,female,Kloster Kitzingen,,,,,,,,,,,
A652,Kloster Langenzenn,,Institution,,,,,Kleriker,geistliche Institution,,,,Kloster Langenzenn,,,,,,,,,,,
A653,Kloster Lorch ,Abt Volkhart,Institution,,,,"n. Göppingen, Bad. Württ.",Kleriker,geistliche Institution,,,,Kloster Lorch ,,,,,,,,,,,
A654,Kloster Münchaurach ,Abt Johann ,Institution,,,,sw. Erlangen,Kleriker,geistliche Institution,,,,Kloster Münchaurach ,,,,,,,,,,,
A655,Kloster Salem ,Abt,Institution,,,,"ö. Überlingen, Bad. Württ.",Kleriker,geistliche Institution,,,,Kloster Salem ,,,,,,,,,,,
A656,Kloster Steinach ,Abt des Klosters,Institution,,,,"Münchsteinach, n. Neustadt a. d. Aisch",Kleriker,geistliche Institution,,,,Kloster Steinach ,,,,,,,,,,,
A657,Kloster unser Frauen Brüder in Esslingen,,Institution,,,,,Kleriker,geistliche Institution,,,,Kloster unser Frauen Brüder in Esslingen,,,,,,,,,,,
A658,Kloster Weissenohe ,,Institution,,,,nö. Erlangen,Kleriker,geistliche Institution,,,,Kloster Weissenohe ,,,,,,,,,,,
A659,Kloster Wülzburg ,Abt,Institution,,,,,Kleriker,geistliche Institution,,,,Kloster Wülzburg ,,,,,,,,,,,
A66,Albrecht Hauer,,Person,Bürger zu N.,Messingschlager,,Nürnberg,Nürnberger Bürger,,Handwerker,,male,,,,,,,,,,,,
A660,Kurie,,Institution,,,,Rom ,Kleriker,geistliche Institution,,,,Kurie,,,,,,,,,,,
A661,Nürnberger Predigerkloster,,Institution,,,,Nürnberg ,Kleriker,geistliche Institution,,,,Predigerkloster Nürnberg,,,,,,,,,,,
A662,Pegnitzer Kirche St. Egidien,,Institution,,,,Pegnitz ,Kleriker,geistliche Institution,,,,Kirche St. Egidien in Pegnitz,,,,,,,,,,,
A663,Predigerkloster St. Paul in Leipzig,,Institution,,,,Leipzig ,Kleriker,geistliche Institution,,,,Predigerkloster St. Paul,,,,,,,,,,,
A664,Priorin Margarethe von Engelthal,Kloster Engelthal ,Institution,Kloster,,,,Kleriker,geistliche Institution,,,female,Kloster Engelthal,,,,,,,,,,,
A665,St. Clara in Nürnberg,,Institution,,,,Nürnberg ,Kleriker,geistliche Institution,,,,Kloster St. Clara in Nürnberg,,,,,,,,,,,
A666,Kloster St. Egidien in Nürnberg,Abt von St. Egidien,Institution,,,,Nürnberg ,Kleriker,geistliche Institution,,,,Kloster St. Egidien in Nürnberg,,,,,,,,,,,
A667,St. Johannis in Nürnberg,,Institution,,,,Nürnberg ,Kleriker,geistliche Institution,,,,St. Johannis in Nürnberg,,,,,,,,,,,
A668,St. Katharina in Nürnberg,,Institution,,,,Nürnberg ,Kleriker,geistliche Institution,,,,Kloster St. Katharina in Nürnberg,,,,,,,,,,,
A669,St. Lorenz in Nürnberg,,Institution,,,,Nürnberg ,Kleriker,geistliche Institution,,,,Kirche St. Lorenz in Nürnberg,,,,,,,,,,,
A67,Konrad Hauer,,Person,Bürger zu N.,Messingschlager,,Nürnberg,Nürnberger Bürger,,Handwerker,,male,,,,,,,,,,,,
A670,Stift Ansbach,,Institution,,,,Ansbach,Kleriker,geistliche Institution,,,,Stift Ansbach,,,,,,,,,,,
A671,Stift Haug,,Institution,,,,Würzburg,Kleriker,geistliche Institution,,,,Stift Haug,,,,,,,,,,,
A672,Stift Hilpoltstein,,Institution,,,,Hilpoltstein ,Kleriker,geistliche Institution,,,,Stift Hilpoltstein,,,,,,,,,,,
A673,Bischof Eneas von Siene,,Person,Bischof von Siene,,,Siene,geistlicher Fürst,,,,male,Bischof von Siene,,,,,,,,,,,
A674,Bischof Gottfried von Würzburg,,Person,Bischof von Würzburg,,,Würzburg,geistlicher Fürst,,,,male,Bischof von Würzburg,,,,,,,,,,,
A675,Bischof Johann von Freising ,,Person,Bischof von Freising ,,,Freising,geistlicher Fürst,,,,male,Bischof von Freising ,,,,,,,,,,,
A676,Bischof Johann von Würzburg,,Person,Bischof von Würzburg,,,Würzburg,geistlicher Fürst,,,,male,Bischof von Würzburg,,,,,,,,,,,
A677,Bischof Ulrich von Passau,,Person,Bischof von Passau,,,Passau,geistlicher Fürst,,,,male,Bischof von Passau,,,,,,,,,,,
A678,Bischof von Breslau,,Person,Bischof von Breslau,,,Breslau,geistlicher Fürst,,,,male,Bischof von Breslau,,,,,,,,,,,
A679,Bischof von Konstanz,,Person,Bischof von Konstanz,,,Konstanz,geistlicher Fürst,,,,male,Bischof von Konstanz,,,,,,,,,,,
A68,Michel Pampel,,Person,Bürger zu N.,Messingschlager ,,Nürnberg,Nürnberger Bürger,,Handwerker,,male,,,,,,,,,,,,
A680,BischofFriedrich von Regensburg,,Person,Bischof von Regensburg,,,Regensburg,geistlicher Fürst,,,,male,Bischof von Regensburg,,,,,,,,,,,
A681,Erzbischof Dietrich von Köln,,Person,Erzbischof von Köln,,,Köln,geistlicher Fürst,,,Erzbischof,male,Erzbischof von Köln,,,,,,,,,,,
A682,Erzbischof Dietrich von Mainz,,Person,Erzbischof von Mainz,,,Mainz,geistlicher Fürst,,,Erzbischof,male,Erzbischof von Mainz,,,,,,,,,,,
A683,Erzbischof Friedrich von Salzburg,,Person,Erzbischof von Salzburg,,,Salzburg,geistlicher Fürst,,,Erzbischof,male,Erzbischof von Salzburg,,,,,,,,,,,
A684,Erzbischof Heinrich Kalteisen von Drontheim ,,Person,Erzbischof von Drontheim,,,Norwegen,geistlicher Fürst,,,Erzbischof,male,Erzbischof von Drontheim,,,,,,,,,,,
A685,Erzbischof Jakob von Trier,,Person,Erzbischof von Trier,,,Trier,geistlicher Fürst,,,Erzbischof,male,Erzbischof von Trier,,,,,,,,,,,
A686,Erzbischof Johann von Trier,,Person,Erzbischof von Trier,,,Trier,geistlicher Fürst,,,Erzbischof,male,Erzbischof von Trier,,,,,,,,,,,
A687,Erzbischof Sigmund von Salzburg,,Person,Erzbischof von Salzburg,,,Salzburg,geistlicher Fürst,,,Erzbischof,male,Erzbischof von Salzburg,,,,,,,,,,,
A688,Erzbischof vonSalzburg,,Person,Erzbischof von Salzburg,,,Salzburg,geistlicher Fürst,,,Erzbischof,male,Erzbischof von Salzburg,,,,,,,,,,,
A689,neuer Bischof von Würzburg,,Person,Bischof von Würzburg,,,Würzburg,geistlicher Fürst,,,,male,Bischof von Würzburg,,,,,,,,,,,
A69,Peter Pampel,,Person,Bürger zu N.,Messingschlager ,,Nürnberg,Nürnberger Bürger,,Handwerker,,male,,,,,,,,,,,,
A690,Papst,,Person,Papst,,,Rom,geistlicher Fürst,,,Papst,male,Kurie,,,,,,,,,,,
A691,Papst Calixt,,Person,Papst,,,Rom,geistlicher Fürst,,,Papst,male,Kurie,,,,,,,,,,,
A692,Papst Nikolaus V.,,Person,Papst,,,Rom,geistlicher Fürst,,,Papst,male,Kurie,,,,,,,,,,,
A693,Ronhof ,,Ort,,,,Stadtteil von Fürth,,,,,,,,,,,,,,,,,
A694,Berggericht Wendelstein,,Institution,,,,,,Gericht,Jurist,,,Berggericht Wendelstein,,,,,,,,,,,
A695,Femegerichte in Westfalen,,Institution,,,,,,Gericht,Jurist,,,,,,,,,,,,,,
A696,Land- und Brückengericht Würzburg,,Institution,,,,Würzburg,,Gericht,Jurist,,,Land- und Brückengericht Würzburg,,,,,,,,,,,
A697,Landgericht Ansbach,,Institution,,,,Ansbach,,Gericht,Jurist,,,Landgericht Ansbach,,,,,,,,,,,
A698,Landgericht Auer,,Institution,,,,Auer,,Gericht,Jurist,,,Landgericht Auer,,,,,,,,,,,
A699,Landgericht Bamberg,,Institution,,,,Bamberg,,Gericht,Jurist,,,Landgericht Bamberg,,,,,,,,,,,
A7,Konrad Wolf,,Person,Bürger zu N.,Bäcker,,Nürnberg,Nürnberger Bürger,,Handwerker,,male,,,,Handwerker im kleinen Rat,1430-1453,,,,,,,
A70,Erhard Ber,Eberhard Beer,Person,Bürger zu N.,Metzger,,Nürnberg,Nürnberger Bürger,,,,male,,,,Handwerker im kleinen Rat,1446-1455,,,,,,,
A700,Landgericht Hirschberg ,,Institution,Landgericht,,,Hirschberg,,Gericht,Jurist,,,Landgericht Hirschberg ,,,,,,,,,,,
A701,Landgericht Kemnath,,Institution,,,,,,Gericht,Jurist,,,Landgericht Kemnath,,,,,,,,,,,
A702,Landgericht Nürnberg,,Institution,,,,Nürnberg ,,Gericht,Jurist,,,Landgericht Nürnberg,,,,,,,,,,,
A703,Landgericht Würzburg,,Institution,,,,Würzburg,,Gericht,Jurist,,,Landgericht Würzburg,,,,,,,,,,,
A704,Sendgericht von Bruckberg,,Institution,,,,,,Gericht,Jurist,,,Sendgericht von Bruckberg,,,,,,,,,,,
A705,Landgericht Sulzbach,,Institution,,,,Sulzbach ,,Gericht,Jurist,,,Landgericht Sulzbach,,,,,,,,,,,
A706,Albrecht Pickel,,Person,Goldschmid zu Salzburg,,,Salzburg,fremder Bürger,Handwerker,,,male,,,,,,,,,,,,
A707,Contz Steger,,Person,Büchsenmeister,,,,,,Handwerker,,male,,,,,,,,,,,,
A708,Fleischhacker,,Person,Fleischhacker,,,,,,Handwerker,,male,,,,,,,,,,,,
A709,Fleischhacker N. N.,,Person,Fleischhacker,,,Hersbruck ,,,Handwerker,,male,,,,,,,,,,,,
A710,Gesellen,,Person,Gesellen,,,,,,Handwerker,,male,,,,,,,,,,,,
A711,Gesellen von Weissenburg,,Person,Gesellen von Weissenburg,,,,fremder Bürger,,Handwerker,,male,,,,,,,,,,,,
A712,Gesellen von Windsheim,,Person,Gesellen von Windsheim,,,,fremder Bürger,,Handwerker,,male,,,,,,,,,,,,
A713,"Gesellen, F.",,Person,,,,,,,Handwerker,,male,,,,,,,,,,,,
A714,Hammerschmiede von Lauf,,Person,Hammerschmiede von Lauf,,,Lauf,fremder Bürger,,Handwerker,,male,,,,,,,,,,,,
A715,Hans Prauman ,,Person,Glaser,,,,,,Handwerker,,male,,,,,,,,,,,,
A716,Hans von der Rosen,,Person,Büchsenmeister,,,,,,Handwerker,,male,,,,,,,,,,,,
A717,Heinz Kolb von Wöhrd,,Person,Goldschmied,,,,,,Handwerker,,male,,,,,,,,,,,,
A718,Hermann Hertenstein ,,Person,Büchsenmeister,,,,,,Handwerker,,male,,,,,,,,,,,,
A719,die alte Reussen," auch Refler, gen.",Person,Schusterin zu Eger,,,Eger,,,Handwerker,,female,,,,,,,,,,,,
A72,Diepold Münzmeister,,Person,Bürger zu Miltenberg ,Münzmeister des Eb. von Mainz,,Miltenberg,fremder Bürger,fremder Hof,,,male,Erzbischof von Mainz,,,,,,,,,,,
A720,Seitz Scheller,,Person,Tuchscherer zu Mergentheim ,,,Mergentheim,fremder Bürger,,Handwerker,,male,,,,,,,,,,,,
A721,Thomas Ochsenbrunner,,Person,Büchsenmeister,,,,,,Handwerker,,male,,,,,,,,,,,,
A722,Ulrich Imhof,,Person,Büchsenmeister,,,,,,Handwerker,,male,,,,,,,,,,,,
A723, N. N. ,,Person,Hintersasse des Hans Schürstab,,,,Hintersasse,,,,male,,,,,,,,,,,,
A724,Andres Swartz von Stolzenroth,(Fritz),Person,Hintersasse des Peter Rieter,,,,Hintersasse,,,,male,,,,,,,,,,,,
A725,Anna Wildin von Oberheckenhofen,,Person,Hintersassin des St. Claraklosters zu Nürnberg,,,Oberheckenhofen,Hintersasse,,,,female,Kloster St. Clara in Nürnberg,,,,,,,,,,,
A726,Arnold Geusner,,Person,Hintersasse der von Schwarzenberg ,,,,Hintersasse,,,,male,,,,,,,,,,,,
A727,C. Swartz,,Person,Hintersasse der Katharina Aspergerin,,,,Hintersasse,,,,male,,,,,,,,,,,,
A728,Contz Gebelmann zu Reckenstetten,,Person,Hintersasse des Hans von Stauf,,,,Hintersasse,,,,male,,,,,,,,,,,,
A729,Contz Pesler,,Person,Hintersasse des Heinrich Kun,,,,Hintersasse,,,,male,,,,,,,,,,,,
A73,Berthold III. Tucher,Berthold Tucher,Person,Bürger zu N.,Nürnberger Ratsmitglied,,Nürnberg,Nürnberger Bürger,,,,male,Nürnberger Rat,,-03.05.1454,1448-1451,Älterer Herr,1449-1451,,,,,,
A730,Contz Vechter,,Person,Hintersasse Hz. Heinrichs von Bayern,,,,Hintersasse,,,,male,,,,,,,,,,,,
A731,Conz Glotz,,Person,Hintersasse des Lamprecht von Seckendorff,,,,Hintersasse,,,,male,,,,,,,,,,,,
A732,Cuntz Satler,,Person,Hintersasse des Gf. Ulrich von Oettingen,,,,Hintersasse,,,,male,Graf von Oettingen,,,,,,,,,,,
A733,Cunz Bischof zu Höfles,,Person,Hintersasse des Franz Pirkheimer,,,,Hintersasse,,,,male,,,,,,,,,,,,
A734,der Sneider,,Person,Hintersasse des Berthold Tucher,,,,Hintersasse,,,,male,,,,,,,,,,,,
A735,Dietz Hamerbach von Niederlaim,,Person,,,Hintersasse des Hans von Seckendorf,,Hintersasse,,,,male,,,,,,,,,,,,
A736,Endres Bischof zu Höfles ,,Person,Hintersasse des Franz Pirkheimer,,,,Hintersasse,,,,male,,,,,,,,,,,,
A737,Endris Beyer von Langenfeld,,Person,Hintersasse des Burkhard von Seckendorff,,,,Hintersasse,,,,male,,,,,,,,,,,,
A738,Endris Fleischmann,,Person,Hintersasse von St. Jobst zu Nürnberg,,,,Hintersasse,,,,male,St. Jobst in Nürnberg,,,,,,,,,,,
A739,F. Zeitzer,(Hans),Person,Hintersasse des Kl. Kastl ,,,,Hintersasse,,,,male,Kloster Kastl,,,,,,,,,,,
A74,Berthold II. Nützel,Berthold Nützel,Person,Bürger zu N.,Nürnberger Ratsmitglied,,Nürnberg ,Nürnberger Bürger,,,,male,Nürnberger Rat,,-04.06.1449,,Älterer Herr,1446-1449,,,,,,
A740,Fritz Heubschman,,Person,Hintersasse des Albrecht Heupel von Amberg,,,,Hintersasse,,,,male,,,,,,,,,,,,
A741,Fritz Hofmeister,,Person,Hintersasse des Kaplans Fruino,,,,Hintersasse,,,,male,,,,,,,,,,,,
A742,Fritz Knorr,,Person,Hintersasse von St. Sebald,,,,Hintersasse,,,,male,Kirche St. Sebald in Nürnberg,,,,,,,,,,,
A743,Fritz Mager zu Bruck,,Person,Hintersasse des Walter Schütz,,,,Hintersasse,,,,male,,,,,,,,,,,,
A744,Fritz Puckenmuller,,Person,Hintersasse des Bf. von Eichstätt,,,,Hintersasse,,,,male,Bischof von Eichstätt,,,,,,,,,,,
A745,Fritz Wochner von Destuben,,Person,Hintersasse Mgf. Johanns von Brandenburg,,,,Hintersasse,,,,male,Markgraf von Brandenburg,,,,,,,,,,,
A746,Fritz Zimmermann zu Baiersdorf,,Person,Hintersasse des Karl Holzschuher,,,,Hintersasse,,,,male,,,,,,,,,,,,
A747,Gaishof ,,Person,Hintersasse des Kl. Kastl,,,,Hintersasse,,,,male,Kloster Kastl,,,,,,,,,,,
A748,"Gletzel, Ul",,Person,Hintersasse des Kl. Engelthal,,,,Hintersasse,,,,male,Kloster Engelthal,,,,,,,,,,,
A749,H. Müllner,,Person,Hintersasse des Heinz von Guttenberg,,,,Hintersasse,,,,male,,,,,,,,,,,,
A75,Hans Groland,,Person,,Nürnberger Ratsmitglied,,Nürnberg,Nürnberger Bürger,,,,male,Nürnberger Rat,,-09.07.1449,1448-1450,Älterer Herr,1436-1449,3. Oberster Hauptmann,"1434-1440
",2. Losunger,1441-1449,2. Oberster Hauptmann,1446-1449
A750,Hans Eberhard zu Krautheim ,,Person,Hintersasse der Zollner von Hallburg,,,,Hintersasse,,,,male,,,,,,,,,,,,
A751,Hans Fenn,,Person,Hintersasse des Fritz von Seckendorff,,,,Hintersasse,,,,male,,,,,,,,,,,,
A752,Hans Herdegen,,Person,Hintersasse des Heinz von Seckendorff,,,,Hintersasse,,,,male,,,,,,,,,,,,
A754,Hans Hutzelmeier von Frankenhof,,Person,Hintersasse des Kl. Kastl,,,Frankenhof,Hintersasse,,,,male,Kloster Kastl,,,,,,,,,,,
A755,Hans Kerling von Solar,,Person,Hintersasse des Ulrich Greiner,,,Solar,Hintersasse,,,,male,,,,,,,,,,,,
A756,Hans Maser,,Person,Hintersasse des Martin Haid,,,,Hintersasse,,,,male,,,,,,,,,,,,
A758,Hans Munch von Ezelsdorf ,,Person,Hintersasse Mgf. Albrechts von Brandenburg,,,,Hintersasse,,,,male,Markgraf von Brandenburg,,,,,,,,,,,
A759,Hans Seitz von Höfen ,,Person,Hintersasse des Konrad Paumgartner,,,,Hintersasse,,,,male,,,,,,,,,,,,
A76,Ulrich IV. Haller,Ulrich Haller,Person,,Nürnberger Ratsmitglied,,Nürnberg,Nürnberger Bürger,,,,male,Nürnberger Rat,,-12.01.1455,1448-1455,Älterer Herr,1431-1455,3. Oberster Hauptmann,"1434-1440
",,,Oberster Losunger/OH,1441-1455
A761,Hans Volkel,,Person,Hintersasse des Ulrich Haller,,,,Hintersasse,,,,male,,,,,,,,,,,,
A762,Hans Wagen,,Person,Hintersasse des Hans von Wipfeld,,,,Hintersasse,,,,male,,,,,,,,,,,,
A763,Hans Wagner von Haslach,,Person,Hintersasse des Kaplans zu Hersbruck,,,,Hintersasse,,,,male,,,,,,,,,,,,
A764,Hans Wydenman von Wengen,,Person,Hintersasse des Spitals zu Nürnberg,,,Wengen,Hintersasse,,,,male,Spital Nürnberg,,,,,,,,,,,
A765,Hans Zirbel,,Person,Hintersasse von Conz und Ulrich von Laufamholz,,,,Hintersasse,,,,male,,,,,,,,,,,,
A766,Hans Zoll,,Person,Hintersasse des Hans Schenk von Schenkenstein,,,,Hintersasse,,,,male,,,,,,,,,,,,
A767,Heinrich Sturm,,Person,Hintersasse des Bohuslaw von Schwamberg,,,,Hintersasse,,,,male,,,,,,,,,,,,
A768,Heinz Dentzer,,Person,Hintersasse des Kl. Steinach,,,,Hintersasse,,,,male,Kloster Steinach,,,,,,,,,,,
A769,Heinz Eyb,,Person,Hintersasse des Werner Türriegel,,,,Hintersasse,,,,male,,,,,,,,,,,,
A77,Karl II. Holzschuher,Karl Holzschuher,Person,Bürger zu N.,Nürnberger Ratsmitglied,,Nürnberg,Nürnberger Bürger,,,,male,Nürnberger Rat,,-12.1.1455,1448-1456,Älterer Herr,1436-1456,3. Oberster Hauptmann,1447-1448,2. Losunger/OH,1449-1456,,
A770,Heinz Haubenhor,,Person,Hintersasse des Raban Truchseß,,,,Hintersasse,,,,male,,,,,,,,,,,,
A773,Heinz Kepf,,Person,Hintersasse des Kl. St. Katharina zu Nürnberg,,,,Hintersasse,,,,male,Kloster St. Katharina in Nürnberg,,,,,,,,,,,
A774,Heinz Meyer,,Person,Hintersasse der Witwe Volkmer,,,,Hintersasse,,,,male,,,,,,,,,,,,
A775,Heinz Pühler,,Person,Hintersasse zu Gräfenberg,,,Gräfenberg,Hintersasse,,,,male,,,,,,,,,,,,
A776,Heinz Sebald,,Person,Hintersasse des Peter von Wilhelmsdorf,,,,Hintersasse,,,,male,,,,,,,,,,,,
A777,Heinz Stockbauer,,Person,Hintersasse des Hinko Krussina v. Schwamberg,,,,Hintersasse,,,,male,,,,,,,,,,,,
A778,Henlein,,Person,Hintersasse des Hans von Seckendorff,,,,Hintersasse,,,,male,,,,,,,,,,,,
A779,Hercontz zu Niederndorf,,Person,Hintersasse des Eberhard Zollner,,,,Hintersasse,,,,male,,,,,,,,,,,,
A78,Jobst V. Tetzel,Jobst Tetzel,Person,Bürger zu N.,Nürnberger Ratsmitglied,,Nürnberg,Nürnberger Bürger,,,,male,Nürnberger Rat,,-13.03.1473,1448-1460,Älterer Herr,1456-1473,3. Oberster Hauptmann,1462-1468,Vorderster Losunger/OH,1469-1473,,
A780,Hermann Contz von Siegersdorf,,Person,Hintersasse des Kl. St. Katharina zu Nürnberg,,Siegersdorf,,Hintersasse,,,,male,Kloster St. Katharina in Nürnberg,,,,,,,,,,,
A781,Hermann Hutzelmeier von Germansberg ,,Person,Hintersasse des Neuen Spitals zu Nürnberg,,,Nürnberg,Hintersasse,,,,male,neues Spital Nürnberg,,,,,,,,,,,
A782,Hermann Rempel,,Person,Hintersasse des Jörg Mistelbeck,,,,Hintersasse,,,,male,,,,,,,,,,,,
A783,Hintersasse des Berthold Nützel,,Person,Hintersasse des Berthold Nützel,,,,Hintersasse,,,,male,,,,,,,,,,,,
A784,Hintersasse des Hans Rieter zu Dutzenthal ,,Person,,,,"bei Sugenheim, w. Neustadt a. d. Aisch",Hintersasse,,,,male,,,,,,,,,,,,
A785,Hintersasse des Hans von Stauf zu Rewerstetten,,Person,Hintersasse des Hans von Stauf zu Rewerstetten,,,Rupprechtstegen nö. Hersbruck?,Hintersasse,,,,male,,,,,,,,,,,,
A786,Hintersasse des Paumgartner zu Seukendorf,,Person,,,,w. Fürth,Hintersasse,,,,male,,,,,,,,,,,,
A787,Hintersasse des Pfalzgrafen,,Person,Hintersasse des Pfalzgrafen,,,,Hintersasse,,,,male,Pfalzgraf,,,,,,,,,,,
A788,Hintersasse von Wilhelm Rumel,,Person,,,,,Hintersasse,,,,male,,,,,,,,,,,,
A789,Hintersassen der von Lauf zu Weigenhofen,,Person,Hintersassen der von Lauf zu Weigenhofen,,,sö. Lauf,Hintersasse,,,,male,,,,,,,,,,,,
A790,Hintersassen des Albrecht Ratz von Offenbach ,,Person,,,,,Hintersasse,,,,male,,,,,,,,,,,,
A791,Hintersassen des Deutschordenshaus in Nürnberg,,Person,,,,,Hintersasse,,,,male,,,,,,,,,,,,
A792,Hintersassen des Hans Durner,,Person,Hintersassen des Hans Durner,,,,Hintersasse,,,,male,,,,,,,,,,,,
A793,Hintersassen des Predigers von Hersbruck,,Person,Hintersassen des Predigers von Hersbruck,,,Hersbruck ,Hintersasse,,,,male,,,,,,,,,,,,
A794,Hintersassen Israhel,,Person,,,,,Hintersasse,,,,male,,,,,,,,,,,,
A795,Hintersassen Martin von Wildenstein,,Person,Hintersassen Martin von Wildenstein,,,,Hintersasse,,,,male,,,,,,,,,,,,
A796,Hintersassen Meckenlohe ,,Person,,,,nö. Roth,Hintersasse,,,,male,,,,,,,,,,,,
A797,Hintersassen von Altdorf,,Person,Hintersasse,,,Altdorf,Hintersasse,,,,male,,,,,,,,,,,,
A798,Hintersassen von Ebenried ,,Person,,,,,Hintersasse,,,,male,,,,,,,,,,,,
A799,Hintersassen von Habersdorf ,,Person,,,,"Groß- und Kleinhabersdorf, n. bzw. nw. Heilsbronn",Hintersasse,,,,male,,,,,,,,,,,,
A8,Hans Eitelmeis,,Person,,Barbierer zu Landshut,,Landshut,fremder Bürger,,Handwerker,,male,,,,,,,,,,,,
A80,Georg Derrer,Jörg Derrer,Person,Bürger zu N.,Nürnberger Ratsmitglied,,Nürnberg,Nürnberger Bürger,,,,male,Nürnberger Rat,,-15.08.1457,1448-1457,Älterer Herr,1456-1457,,,,,,
A800,Hintersassen von Herzog Heinrich von Bayern,,Person,Hintersassen von Herzog Heinrich von Bayern,,,,Hintersasse,,,,male,Herzog von Bayern,,,,,,,,,,,
A801,Hintersassen von Herzogenaurach,,Person,,,,Herzogenaurach ,Hintersasse,,,,male,,,,,,,,,,,,
A802,Hintersassen von Jörg von Wildenstein,,Person,Hintersassen von Jörg von Wildenstein,,,,Hintersasse,,,,male,,,,,,,,,,,,
A803,Hintersassen von Lauf zu Schönberg Spital,,Person,Hintersassen von Lauf zu Schönberg Spital,,,Lauf,Hintersasse,,,,male,,,,,,,,,,,,
A804,Hintersassen von Lichtenau,,Person,Hintersassen von Lichtenau,,,,Hintersasse,,,,male,,,,,,,,,,,,
A805,Hintersassen von Pyrbaum,,Person,Hintersassen von Pyrbaum,,,,Hintersasse,,,,male,,,,,,,,,,,,
A806,Hintersassen von Schellenberg,,Person,,,,,Hintersasse,,,,male,,,,,,,,,,,,
A807,Hintersassen von Schloß Winterstein ,,Person,Hintersassen von Schloß Winterstein ,,,,Hintersasse,,,,male,,,,,,,,,,,,
A808,Hintersassen von Tuchenbach ,,Person,Hintersassen,,,nw. Fürth,Hintersasse,,,,male,,,,,,,,,,,,
A809,Hintersassen von Unternbibert ,,Person,,,,s. Neustadt a. d. Aisch,Hintersasse,,,,male,,,,,,,,,,,,
A81,Berthold XI. Pfinzing,Berthold Pfinzing,Person,Bürger zu N.,Nürnberger Ratsmitglied,,Nürnberg,Nürnberger Bürger,,,,male,Nürnberger Rat,,-17.01.1478,1448-1460,Älterer Herr,1452-1478,,,,,,
A810,Hintersassen von Zirndorf,,Person,Hintersassen von Zirndorf,,,,Hintersasse,,,,male,,,,,,,,,,,,
A811,Hintersassen von Zweifelsheim ,,Person,,,,sw. Herzogenaurach,Hintersasse,,Hintersasse,,male,,,,,,,,,,,,
A812,Hintersassen zu Stettfeld,,Person,,,,Stettfeld,Hintersasse,,,,male,,,,,,,,,,,,
A813,Hutzlerin,,Person,Hintersassin des Kl. Weissenohe,,,,Hintersasse,,,,female,Kloster Weissenohe,,,,,,,,,,,
A814,Jörg Wirt,,Person,Hintersasse des Erkinger von Seckendorff,,,,Hintersasse,,,,male,,,,,,,,,,,,
A815,Kirchensittenbach ,,Person,Hintersassen,,,n. Hersbruck,Hintersasse,,,,male,,,,,,,,,,,,
A816,Kirchfembach ,,Person,Hintersassen,,,nw. Fürth,Hintersasse,,,,male,,,,,,,,,,,,
A817,Lienhard Eberhard,,Person,Hintersasse des Krist von Vestenberg,,,,Hintersasse,,,,male,,,,,,,,,,,,
A818,Matheus Willenberger,,Person,Hintersasse des Stifts zu Ansbach,,,,Hintersasse,,,,male,Stift Ansbach,,,,,,,,,,,
A819,Munch Ledrer,,Person,Hintersasse der Frau von Schwamberg,,,,Hintersasse,,,,male,,,,,,,,,,,,
A82,Nikolaus III. Muffel,Niclas Muffel,Person,Bürger zu N.,Nürnberger Ratsmitglied,,Nürnberg,Nürnberger Bürger,,,,male,Nürnberger Rat,,-28.02.1469,1448-1460,Älterer Herr,1445-1468,3. Oberster Hauptmann,1452-1456,2. Losunger/OH,1457-1461,,
A822,Nyll Diessar,,Person,Hintersasse des Jan von Schwamberg,,,,Hintersasse,,,,male,,,,,,,,,,,,
